**CloudWatch Logs Insights**  
region: eu-west-1  
log-group-names: /aws/lambda/eratostene  
start-time: 2019-09-25T16:03:00.999Z  
end-time: 2019-10-25T16:37:26.000Z  
query-string:
```
fields @timestamp, @message
| sort @timestamp desc
| limit 927
```
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|       @timestamp        |                                                                                  @message                                                                                   |
| 2019-10-25 16:16:46.952 | REPORT RequestId: 62520802-c489-4cb3-be7e-a0bd8b0c9875 Duration: 967.09 ms Billed Duration: 1000 ms Memory Size: 128 MB Max Memory Used: 128 MB                             |
| 2019-10-25 16:16:46.952 | END RequestId: 62520802-c489-4cb3-be7e-a0bd8b0c9875                                                                                                                         |
| 2019-10-25 16:16:45.963 | START RequestId: 62520802-c489-4cb3-be7e-a0bd8b0c9875 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:43.952 | REPORT RequestId: afcd9b17-7449-4176-9ef7-a31638f169bc Duration: 1035.70 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:43.952 | END RequestId: afcd9b17-7449-4176-9ef7-a31638f169bc                                                                                                                         |
| 2019-10-25 16:16:42.896 | START RequestId: afcd9b17-7449-4176-9ef7-a31638f169bc Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:40.853 | REPORT RequestId: 14e58a0d-9552-43e2-b946-74b3bdfe44a0 Duration: 972.97 ms Billed Duration: 1000 ms Memory Size: 128 MB Max Memory Used: 128 MB                             |
| 2019-10-25 16:16:40.852 | END RequestId: 14e58a0d-9552-43e2-b946-74b3bdfe44a0                                                                                                                         |
| 2019-10-25 16:16:39.878 | START RequestId: 14e58a0d-9552-43e2-b946-74b3bdfe44a0 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:38.092 | END RequestId: 37ab75c7-0f41-43f6-a42d-a9b6ab3901f0                                                                                                                         |
| 2019-10-25 16:16:38.092 | REPORT RequestId: 37ab75c7-0f41-43f6-a42d-a9b6ab3901f0 Duration: 1080.70 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:36.990 | START RequestId: 37ab75c7-0f41-43f6-a42d-a9b6ab3901f0 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:34.992 | END RequestId: a8bcdb52-935e-45c8-9304-8fab79b87201                                                                                                                         |
| 2019-10-25 16:16:34.992 | REPORT RequestId: a8bcdb52-935e-45c8-9304-8fab79b87201 Duration: 1065.96 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:33.906 | START RequestId: a8bcdb52-935e-45c8-9304-8fab79b87201 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:31.912 | REPORT RequestId: 654d135b-a095-4846-8856-25bd562b09a0 Duration: 1058.87 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:31.912 | END RequestId: 654d135b-a095-4846-8856-25bd562b09a0                                                                                                                         |
| 2019-10-25 16:16:30.833 | START RequestId: 654d135b-a095-4846-8856-25bd562b09a0 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:28.853 | REPORT RequestId: 4f3e4f02-dbbe-484f-99c0-5a016e9c8e7e Duration: 1061.47 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:28.853 | END RequestId: 4f3e4f02-dbbe-484f-99c0-5a016e9c8e7e                                                                                                                         |
| 2019-10-25 16:16:27.790 | START RequestId: 4f3e4f02-dbbe-484f-99c0-5a016e9c8e7e Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:25.912 | REPORT RequestId: 1543d787-0b12-4e39-b128-3a9d4eaa7075 Duration: 1065.63 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:25.912 | END RequestId: 1543d787-0b12-4e39-b128-3a9d4eaa7075                                                                                                                         |
| 2019-10-25 16:16:24.825 | START RequestId: 1543d787-0b12-4e39-b128-3a9d4eaa7075 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:22.913 | END RequestId: 1069498a-2292-4859-bc71-c59efd6eb671                                                                                                                         |
| 2019-10-25 16:16:22.913 | REPORT RequestId: 1069498a-2292-4859-bc71-c59efd6eb671 Duration: 1102.06 ms Billed Duration: 1200 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:21.808 | START RequestId: 1069498a-2292-4859-bc71-c59efd6eb671 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:19.812 | END RequestId: 0c5c0668-2eac-4753-b85f-455dff5cea68                                                                                                                         |
| 2019-10-25 16:16:19.812 | REPORT RequestId: 0c5c0668-2eac-4753-b85f-455dff5cea68 Duration: 1026.20 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:18.766 | START RequestId: 0c5c0668-2eac-4753-b85f-455dff5cea68 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:16.773 | END RequestId: 1c994b12-a6f0-4565-b15d-9c176b115831                                                                                                                         |
